Pick Date,Location,Product Variety,Yield Kg,Total Harvest Cost Per Kg,Pick Rate Kgs/Hr (Picker Only – Derived Kgs)
23/09/2022,[S1]45-46Front,Arana C00-009,"1,091.60",2.67,13.04
23/09/2022,[S1]47ABC,Arana C00-009,616.24,3.88,8.99
23/09/2022,[S2]86,Selections - H/B,"1,454.72",4.93,6.29
23/09/2022,[S3]Y,Corindi Verdure C08-141,220.94,5.77,3.24
23/09/2022,[S3]Y,Kirra C99-042,396.84,6.88,5.95
24/09/2022,[Feath]22,Snowchaser FL98-406,498.55,4.34,6.93
24/09/2022,[Feath]23,Corindi Verdure C08-141,156.29,4.21,11.55
24/09/2022,[GR]02,Snowchaser FL98-406,87.22,6.03,4.27
24/09/2022,[GR]03,Mayra C97-390,677.87,4.14,3.96
24/09/2022,[GR]13,Kirra C99-042,"1,902.07",4.58,7.13
24/09/2022,[KD]26D,Kirra C99-042,558.97,5.20,9.95
24/09/2022,[KD]26E,Kirra C99-042,"2,035.43",5.32,9.52
24/09/2022,[Ponds]MacGregor,Corindi Verdure C08-141,38.62,8.31,3.55
24/09/2022,[Ponds]MacGregor,Kirra C99-042,339.98,6.78,5.39
24/09/2022,[S1]11-12Ext,Snowchaser FL98-406,573.50,4.75,6.36
24/09/2022,[S1]13Back,Snowchaser FL98-406,649.12,4.68,6.94
24/09/2022,[S1]13Front,Snowchaser FL98-406,158.07,4.78,9.80
24/09/2022,[S1]32-33,Arana C00-009,508.42,3.23,10.95
24/09/2022,[S1]32-33Ext,Arana C00-009,118.38,5.47,5.87
24/09/2022,[S1]36-37,Arana C00-009,231.87,5.81,4.43
24/09/2022,[S1]36-37,Kirra C99-042,70.06,10.05,2.88
24/09/2022,[S1]36-37,Snowchaser FL98-406,78.99,19.01,3.85
24/09/2022,[S1]45-46Front,Arana C00-009,320.46,3.38,9.42
24/09/2022,[S1]47ABC,Arana C00-009,162.96,5.73,7.94
24/09/2022,[S2]86,Selections - H/B,"1,645.42",4.53,7.09
24/09/2022,[S3]Y,Corindi Verdure C08-141,122.61,5.81,3.22
24/09/2022,[S3]Y,Kirra C99-042,210.43,7.66,4.28
25/09/2022,[GIN]Valley09,Akala C03-158,"7,130.28",2.36,14.66
25/09/2022,[GIN]Valley10,Akala C03-158,"1,373.92",2.38,16.36
26/09/2022,[Feath]10,R&D,59.28,7.42,4.57
26/09/2022,[Feath]12,R&D,333.26,6.54,4.63
26/09/2022,[GR]02,Snowchaser FL98-406,728.61,5.20,6.36
26/09/2022,[GR]04,OPI Ridley 1111,"1,854.20",4.47,5.56
26/09/2022,[GR]05,OPI Ridley 1111,"1,075.68",4.18,7.34
26/09/2022,[GR]14,Kirra C99-042,376.31,4.44,7.68
26/09/2022,[RAN]09,Arana C00-009,507.65,3.44,8.31
26/09/2022,[S1]01,Arana C00-009,416.98,3.60,5.88
26/09/2022,[S1]02,Arana C00-009,506.51,3.94,10.04
26/09/2022,[S1]03,Arana C00-009,272.40,3.56,5.54
26/09/2022,[S1]04,Arana C00-009,352.49,3.73,7.05
26/09/2022,[S1]13Front,Giant C12-122,398.72,3.73,15.06
26/09/2022,[S1]13Front,Snowchaser FL98-406,361.60,4.83,6.21
26/09/2022,[S1]18-19Bot,Arana C00-009,"1,241.64",3.41,8.42
26/09/2022,[S1]18-19Top,Arana C00-009,"2,470.66",3.08,10.82
26/09/2022,[S1]27,Arana C00-009,395.98,4.31,7.81
26/09/2022,[S1]32-33,Selections - H/B,290.04,7.70,4.57
26/09/2022,[S1]50-51A,Arana C00-009,264.61,3.62,9.86
26/09/2022,[S1]50-51D,Arana C00-009,"1,517.59",2.25,15.82
26/09/2022,[S2]83,Arana C00-009,486.32,2.13,13.44
26/09/2022,[S2]86,Selections - H/B,102.30,6.55,6.19
26/09/2022,[S2]88,Arana C00-009,"2,629.76",2.69,14.16
27/09/2022,[Feath]10,R&D,421.60,6.45,5.10
27/09/2022,[Feath]12,R&D,620.50,7.07,4.41
27/09/2022,[GIN]Top09,Snowchaser FL98-406,"1,883.64",3.10,10.73
27/09/2022,[GIN]Top12,Arana C00-009,943.36,2.27,19.61
27/09/2022,[GIN]Valley10,Akala C03-158,"6,789.13",2.35,17.52
27/09/2022,[GR]02,Snowchaser FL98-406,668.50,5.02,8.27
27/09/2022,[GR]04,OPI Ridley 1111,"1,744.63",4.82,5.11
27/09/2022,[GR]05,OPI Ridley 1111,"3,235.33",4.41,6.42
27/09/2022,[GR]06,Snowchaser FL98-406,146.12,5.56,6.16
27/09/2022,[GR]11,Snowchaser FL98-406,261.28,4.69,6.65
27/09/2022,[KD]26A,Kirra C99-042,489.11,5.25,7.40
27/09/2022,[KD]26D,Kirra C99-042,"2,194.04",5.26,8.26
27/09/2022,[S1]22-23,Arana C00-009,"2,719.37",2.41,13.43
27/09/2022,[S1]26,Snowchaser FL98-406,597.90,4.80,7.51
27/09/2022,[WAL]14,Arana C00-009,376.50,3.44,10.06
27/09/2022,[WAL]15,Arana C00-009,423.11,3.25,11.47
27/09/2022,[WAL]16,Arana C00-009,359.88,4.12,9.05
27/09/2022,[WAL]16D,C14-409,179.68,2.78,10.43
27/09/2022,[WAL]17,Arana C00-009,508.22,3.29,9.18
28/09/2022,[Feath]10,R&D,301.80,8.04,4.06
28/09/2022,[Feath]12,R&D,573.85,6.93,4.52
28/09/2022,[GIN]Valley01,Snowchaser FL98-406,"4,595.05",3.03,12.33
28/09/2022,[GIN]Valley03,Breeze C15-143,"2,150.39",1.66,22.55
28/09/2022,[GIN]Valley10,Akala C03-158,"1,704.63",2.56,14.51
28/09/2022,[GR]02,Snowchaser FL98-406,191.84,6.39,4.55
28/09/2022,[GR]07,Snowchaser FL98-406,653.45,5.30,6.61
28/09/2022,[GR]08,Snowchaser FL98-406,533.97,5.16,7.43
28/09/2022,[GR]11,Snowchaser FL98-406,"1,182.60",5.36,6.12
28/09/2022,[GR]12,Snowchaser FL98-406,321.65,6.40,7.45
28/09/2022,[S1]06A,Snowchaser FL98-406,"1,168.01",5.06,8.75
28/09/2022,[S1]06B,Snowchaser FL98-406,696.37,5.38,8.02
28/09/2022,[S1]20Bot,Arana C00-009,553.48,3.85,8.81
28/09/2022,[S1]20Top,Arana C00-009,881.66,2.76,10.08
28/09/2022,[S1]24,C12-069,"1,661.15",2.47,12.28
28/09/2022,[S1]26,C04-177,372.66,5.55,6.37
28/09/2022,[S1]26,Snowchaser FL98-406,667.50,4.92,6.15
28/09/2022,[S1]57,Snowchaser FL98-406,634.39,5.54,6.43
28/09/2022,[S1]58,Snowchaser FL98-406,439.81,5.09,6.77
29/09/2022,[Feath]10,R&D,368.41,5.99,5.42
29/09/2022,[Feath]11,R&D,326.68,6.39,4.75
29/09/2022,[Feath]12,R&D,645.56,6.98,4.48
29/09/2022,[GIN]Valley03,Breeze C15-143,"9,960.43",1.69,19.76
29/09/2022,[GR]11,Snowchaser FL98-406,"1,240.10",5.07,7.16
29/09/2022,[GR]12,Snowchaser FL98-406,"1,860.87",4.88,7.66
29/09/2022,[GR]15,OPI Ridley 1111,608.99,5.45,5.51
29/09/2022,[GR]17,OPI Ridley 1111,"1,013.54",5.09,6.84
29/09/2022,[Ponds]Miller,Corindi Verdure C08-141,914.59,3.66,11.43
29/09/2022,[Ponds]Miller,FL05-185,"1,045.65",4.03,10.00
29/09/2022,[Ponds]Parker,Corindi Verdure C08-141,952.57,3.62,9.56
29/09/2022,[Ponds]Parker,Kirra C99-042,550.59,4.45,7.92
29/09/2022,[S1]14,Arana C00-009,"1,406.33",2.59,14.24
29/09/2022,[S1]42-43Back,Arana C00-009,"1,280.86",2.57,14.82
29/09/2022,[S1]42-43Front,Arana C00-009,"1,605.54",2.62,12.80
29/09/2022,[S1]48A,Arana C00-009,318.61,3.38,10.46
29/09/2022,[S1]48BC,Arana C00-009,"1,121.49",2.97,14.92
29/09/2022,[S1]49A,Arana C00-009,417.68,2.71,12.38
29/09/2022,[S1]49BC,Arana C00-009,367.00,4.42,9.83
29/09/2022,[S1]50-51B,Arana C00-009,182.47,3.61,7.06
29/09/2022,[S1]50-51B,C05-200,303.02,5.46,8.03
29/09/2022,[S1]50-51C,Arana C00-009,337.81,4.58,8.41
29/09/2022,[S1]62,Arana C00-009,854.45,2.69,15.29
30/09/2022,[Feath]11,R&D,807.56,6.33,5.50
30/09/2022,[Feath]12,R&D,22.59,9.38,3.93
30/09/2022,[Feath]14,Kirra C99-042,927.09,4.40,9.35
30/09/2022,[Feath]14,Mayra C97-390,"1,044.85",3.77,9.79
30/09/2022,[Feath]23,Corindi Verdure C08-141,853.17,3.61,10.54
30/09/2022,[GIN]Top06A,VIP,"1,446.40",2.48,15.89
30/09/2022,[GIN]Top08B,VIP,"1,621.24",2.20,19.68
30/09/2022,[GIN]Valley04,Breeze C15-143,"8,320.83",1.67,24.55
30/09/2022,[GR]09,Snowchaser FL98-406,539.62,4.64,10.58
30/09/2022,[GR]10,Snowchaser FL98-406,619.00,4.62,8.57
30/09/2022,[GR]14,Kirra C99-042,495.03,4.48,6.99
30/09/2022,[GR]16,OPI Ridley 1111,"3,092.27",5.54,6.62
30/09/2022,[GR]17,OPI Ridley 1111,"2,138.88",5.21,7.10
30/09/2022,[KD]15BB,Selections - H/B,"1,034.09",4.21,7.37
30/09/2022,[Ponds]Parker,Kirra C99-042,"1,558.37",4.68,7.75
30/09/2022,[S3]R,Arana C00-009,606.31,3.78,7.57
1/10/2022,[GIN]Top07,Snowchaser FL98-406,"1,958.97",3.32,12.87
1/10/2022,[GIN]Valley04,Breeze C15-143,"4,414.99",1.62,21.72
1/10/2022,[KD]15BB,Selections - H/B,"1,695.75",4.56,7.22
1/10/2022,[KD]26BRow01-08,Arana C00-009,113.50,6.34,4.55
1/10/2022,[KD]26BRow09-16,Arana C00-009,175.56,2.33,12.37
1/10/2022,[KD]26BRow17-24,Arana c00-009 (obsolete),88.07,4.65,6.21
1/10/2022,[KD]26BRow17-24,Selections - H/B,27.06,29.81,1.57
1/10/2022,[KD]26BRow25-30,Arana C00-009,101.69,3.05,9.46
1/10/2022,[KD]26BRow31-34,Arana C00-009,22.04,9.57,3.02
1/10/2022,[KD]26C,Kirra C99-042,"2,313.67",4.07,8.50
1/10/2022,[S1]28Ext,Snowchaser FL98-406,"1,259.38",5.41,5.79
1/10/2022,[S1]29Ext,Giant C12-122,"5,085.13",2.43,13.60
1/10/2022,[S2]90-92,Arana C00-009,236.89,7.59,3.88
1/10/2022,[S3]Mrow01-30,Arana C00-009,621.67,3.28,9.45
1/10/2022,[S3]Mrow31-87,Arana C00-009,430.02,3.40,9.05
1/10/2022,[S3]Nrow01-54,Arana C00-009,310.41,3.31,8.41
1/10/2022,[S3]Nrow55-105,Arana C00-009,"1,033.03",3.32,11.55
1/10/2022,[S3]S,Arana C00-009,754.20,3.79,6.80
1/10/2022,[S3]U,Arana C00-009,785.42,3.80,6.50
3/10/2022,[GIN]Top07,Snowchaser FL98-406,"6,204.47",3.03,12.45
4/10/2022,[Feath]06,Mayra C97-390,"3,404.86",3.88,7.87
4/10/2022,[GIN]Top07,Snowchaser FL98-406,"2,524.20",3.31,11.25
4/10/2022,[GIN]Top11,Arana C00-009,"2,406.65",1.69,14.61
4/10/2022,[GIN]Top13,Arana C00-009,"1,291.64",1.73,16.52
4/10/2022,[GIN]Top14,Arana C00-009,"1,246.49",1.71,12.78
4/10/2022,[KD]15BB,Selections - H/B,"2,067.80",4.74,6.79
4/10/2022,[Ponds]Biddle,Mayra C97-390,"1,640.55",3.75,8.16
4/10/2022,[Ponds]Bullock,Mayra C97-390,"1,063.13",3.82,7.22
4/10/2022,[Ponds]Casson,Mayra C97-390,"1,857.03",3.68,9.92
4/10/2022,[S1]24-25Ext,Arana C00-009,"1,198.69",3.32,8.55
4/10/2022,[S1]39-41Back,Arana C00-009,"1,918.22",2.57,11.62
4/10/2022,[S1]39-41Mid,Arana C00-009,"1,334.05",2.89,11.08
4/10/2022,[S1]61,Kirra C99-042,977.28,4.72,6.63
4/10/2022,[S2]87,R&D,"2,022.11",3.63,8.32
4/10/2022,[S3]Mrow31-87,Arana C00-009,780.05,4.09,9.42
4/10/2022,[S3]V,Arana C00-009,329.03,4.74,6.86
4/10/2022,[Tols]01,Arana C00-009,205.80,2.67,8.01
4/10/2022,[Tols]02,Arana C00-009,604.57,2.81,14.21
4/10/2022,[Tols]03,Arana C00-009,641.34,2.79,10.75
5/10/2022,[GIN]Top02,Snowchaser FL98-406,"4,189.03",3.09,12.75
5/10/2022,[GIN]Top16,Snowchaser FL98-406,"2,644.80",2.44,12.55
5/10/2022,[KD]15BB,Selections - H/B,275.22,5.80,6.31
5/10/2022,[S1]16-17,Snowchaser FL98-406,"5,881.74",4.52,6.85
5/10/2022,[S1]45-46Back,Arana C00-009,"1,166.49",2.68,12.20
5/10/2022,[S1]61,Kirra C99-042,"6,958.89",4.36,9.26
5/10/2022,[S1]78,Arana C00-009,410.17,3.34,10.21
5/10/2022,[S1]95,Arana C00-009,993.44,3.66,11.89
5/10/2022,[S2]85,Selections - H/B,"1,888.24",4.45,7.02
5/10/2022,[S2]87,R&D,"1,368.87",4.16,7.45
5/10/2022,[Tols]04,Arana C00-009,422.18,2.48,10.48
5/10/2022,[Tols]05,Arana C00-009,793.04,3.15,12.12
5/10/2022,[Tols]06,Arana C00-009,949.96,2.70,10.90
5/10/2022,[Tols]07,Arana C00-009,"1,012.20",2.72,11.45
6/10/2022,[Feath]23,Kirra C99-042,58.91,8.42,1.90
6/10/2022,[GIN]Top02,Snowchaser FL98-406,"3,218.09",2.93,13.11
6/10/2022,[GIN]Top15,Snowchaser FL98-406,"2,572.49",2.90,10.60
6/10/2022,[GIN]Top17,Snowchaser FL98-406,"1,258.45",2.66,13.49
6/10/2022,[Ponds]Biddle,Mayra C97-390,212.87,6.41,7.70
6/10/2022,[Ponds]Bullock,Mayra C97-390,0.00,0.00,0.00
6/10/2022,[Ponds]Casson,Mayra C97-390,221.15,4.94,5.91
6/10/2022,[S1]12Mid,Kirra C99-042,102.11,7.51,6.77
6/10/2022,[S1]16-17,Snowchaser FL98-406,"3,789.50",5.02,7.75
6/10/2022,[S1]34,Arana C00-009,"1,471.97",3.02,12.44
6/10/2022,[S1]35,Arana C00-009,"1,327.19",3.03,10.63
6/10/2022,[S1]45-46Mid,Arana C00-009,"1,065.83",3.03,13.87
6/10/2022,[S1]61,Kirra C99-042,"2,902.51",5.62,7.97
6/10/2022,[S1]94,Arana C00-009,612.44,3.89,11.49
6/10/2022,[S2]85,Selections - H/B,"1,129.87",5.93,5.64
7/10/2022,[Feath]06,Kirra C99-042,"1,417.96",4.64,8.29
7/10/2022,[Feath]06,Mayra C97-390,888.85,4.01,8.21
7/10/2022,[Feath]14,Kirra C99-042,"2,302.27",4.07,8.43
7/10/2022,[Feath]17,Corindi Verdure C08-141,207.24,3.18,8.66
7/10/2022,[Feath]17,Kirra C99-042,337.63,3.43,7.11
7/10/2022,[Feath]23,Kirra C99-042,"2,092.63",4.83,7.76
7/10/2022,[GIN]Top01,Snowchaser FL98-406,"2,658.35",3.22,14.29
7/10/2022,[GIN]Top02,Snowchaser FL98-406,"1,605.25",2.95,11.83
7/10/2022,[GIN]Top05A,Snowchaser FL98-406,676.47,3.34,10.24
7/10/2022,[GIN]Top09,Snowchaser FL98-406,514.69,3.90,11.15
7/10/2022,[GIN]Valley02,Snowchaser FL98-406,"1,638.92",2.85,11.93
7/10/2022,[Ponds]Biddle,Mayra C97-390,"1,032.38",3.61,7.43
7/10/2022,[Ponds]Bullock,Mayra C97-390,"4,997.36",3.73,8.81
7/10/2022,[Ponds]Casson,Mayra C97-390,"1,407.87",3.67,9.27
7/10/2022,[S1]12Mid,Kirra C99-042,"1,629.57",4.93,7.59
7/10/2022,[S1]32-33,Arana C00-009,"1,765.32",3.43,10.64
7/10/2022,[S1]32-33Ext,Arana C00-009,415.79,4.19,8.11
7/10/2022,[S1]36-37,Arana C00-009,968.79,4.69,8.65
7/10/2022,[S1]47ABC,Arana C00-009,311.40,5.35,6.33
7/10/2022,[S2]85,Selections - H/B,332.43,6.30,5.39
7/10/2022,[S2]86,Selections - H/B,"1,442.00",5.14,5.92
7/10/2022,[S3]X,Corindi Verdure C08-141,818.34,3.20,11.77
8/10/2022,[Feath]17,Kirra C99-042,"3,639.68",3.38,10.87
8/10/2022,[Feath]20,Corindi Verdure C08-141,"1,393.83",3.75,10.02
8/10/2022,[Feath]22,Snowchaser FL98-406,"1,715.41",4.10,8.58
8/10/2022,[Feath]23,Corindi Verdure C08-141,850.30,3.73,9.32
8/10/2022,[GIN]Valley01,Snowchaser FL98-406,"1,231.76",4.12,7.14
8/10/2022,[GIN]Valley06,Mayra C97-390,"3,382.35",2.59,17.34
8/10/2022,[GR]01,Kirra C99-042,"2,101.77",3.44,11.98
8/10/2022,[GR]02,Snowchaser FL98-406,805.49,4.93,6.72
8/10/2022,[GR]03,Mayra C97-390,968.29,3.68,10.74
8/10/2022,[GR]06,Selections - H/B,165.02,4.77,6.27
8/10/2022,[GR]06,Snowchaser FL98-406,531.96,4.85,7.31
8/10/2022,[GR]14,Kirra C99-042,"1,790.52",4.51,11.51
8/10/2022,[KD]Hughs,Snowchaser FL98-406,394.99,4.70,7.65
8/10/2022,[S1]13Back,Snowchaser FL98-406,514.71,4.91,8.72
8/10/2022,[S1]13Front,Giant C12-122,239.61,3.56,10.64
8/10/2022,[S1]13Front,Snowchaser FL98-406,565.56,4.07,9.18
8/10/2022,[S1]32-33Ext,Arana C00-009,751.95,3.40,10.02
8/10/2022,[S1]36-37,Arana C00-009,80.41,5.35,5.96
8/10/2022,[S1]36-37,Snowchaser FL98-406,197.09,8.46,3.56
8/10/2022,[S1]39-41Front,Arana C00-009,"1,917.23",3.53,9.76
8/10/2022,[S1]45-46Front,Arana C00-009,"2,368.72",2.66,14.27
8/10/2022,[S1]47ABC,Arana C00-009,504.19,4.95,9.28
8/10/2022,[S2]86,Selections - H/B,"1,173.75",5.87,5.43
8/10/2022,[S3]X,Corindi Verdure C08-141,"1,103.31",3.01,12.40
10/10/2022,[Feath]17,Kirra C99-042,215.73,4.84,7.79
10/10/2022,[Feath]18,Corindi Verdure C08-141,289.94,4.90,11.59
10/10/2022,[Feath]22,Snowchaser FL98-406,329.30,4.15,10.43
10/10/2022,[GIN]Top08A,Arana C00-009,"1,207.67",2.15,17.73
10/10/2022,[GIN]Valley09,Akala C03-158,"4,636.45",2.26,14.37
10/10/2022,[GR]03,Mayra C97-390,229.81,4.03,4.34
10/10/2022,[GR]04,OPI Ridley 1111,"1,251.02",5.19,6.71
10/10/2022,[GR]07,Snowchaser FL98-406,549.08,5.34,7.77
10/10/2022,[GR]08,Snowchaser FL98-406,383.83,4.79,8.92
10/10/2022,[GR]09,Snowchaser FL98-406,331.18,6.62,9.75
10/10/2022,[S1]01,Arana C00-009,785.41,3.57,7.75
10/10/2022,[S1]02,Arana C00-009,988.10,3.14,8.42
10/10/2022,[S1]03,Arana C00-009,577.05,3.22,8.80
10/10/2022,[S1]04,Arana C00-009,570.95,4.19,8.14
10/10/2022,[S1]05,Arana C00-009,857.50,3.04,9.09
10/10/2022,[S1]18-19Bot,Arana C00-009,"1,282.33",2.84,8.91
10/10/2022,[S1]18-19Top,Arana C00-009,"2,764.51",3.03,10.30
10/10/2022,[S1]20Bot,Arana C00-009,451.17,2.70,6.21
10/10/2022,[S1]20Top,Arana C00-009,853.73,3.28,9.37
10/10/2022,[S1]27,Arana C00-009,348.74,4.19,7.16
10/10/2022,[S1]32-33,Selections - H/B,669.18,5.22,6.29
10/10/2022,[S1]36-37,Kirra C99-042,417.45,8.94,3.61
10/10/2022,[S1]50-51A,Arana C00-009,300.68,3.20,4.96
10/10/2022,[S1]50-51B,Arana C00-009,114.59,3.07,7.35
10/10/2022,[S1]50-51B,C05-200,127.65,5.53,7.33
10/10/2022,[S1]50-51C,Arana C00-009,112.11,4.23,6.42
10/10/2022,[S1]50-51D,Arana C00-009,"1,707.93",2.25,12.43
10/10/2022,[S3]X,Kirra C99-042,"1,321.61",3.47,11.96
10/10/2022,[S3]Y,Corindi Verdure C08-141,316.64,4.12,6.01
10/10/2022,[S3]Y,Kirra C99-042,746.10,4.27,6.25
11/10/2022,[GIN]Valley09,Akala C03-158,"5,758.64",2.54,13.30
11/10/2022,[KD]15BB,Arana C00-009,185.64,7.53,4.02
11/10/2022,[KD]15BB,Selections - H/B,"1,091.89",5.59,5.74
11/10/2022,[KD]26E,Kirra C99-042,186.72,3.57,7.25
11/10/2022,[S1]03,Arana C00-009,48.05,17.05,5.06
11/10/2022,[S1]06A,Snowchaser FL98-406,624.19,4.75,10.04
11/10/2022,[S1]06B,Snowchaser FL98-406,449.66,4.78,13.80
11/10/2022,[S1]11-12Ext,Kirra C99-042,382.23,3.39,8.49
11/10/2022,[S1]11-12Ext,Selections - H/B,178.40,4.12,7.47
11/10/2022,[S1]22-23,Arana C00-009,"4,448.13",2.39,12.21
11/10/2022,[S1]27,Arana C00-009,100.94,11.05,3.40
11/10/2022,[S1]28Ext,Snowchaser FL98-406,"1,882.91",5.16,6.18
11/10/2022,[S1]29Ext,Giant C12-122,"2,689.62",2.37,12.28
11/10/2022,[S1]42-43Back,Arana C00-009,"1,290.29",2.81,14.93
11/10/2022,[S1]42-43Front,Arana C00-009,"1,923.68",2.88,11.13
11/10/2022,[S1]48A,Arana C00-009,394.24,3.35,8.47
11/10/2022,[S1]48BC,Arana C00-009,"1,372.04",2.83,12.33
11/10/2022,[S1]49A,Arana C00-009,588.48,3.23,10.58
11/10/2022,[S1]49BC,Arana C00-009,572.55,3.62,8.46
11/10/2022,[S1]50-51B,Arana C00-009,51.63,3.39,7.68
11/10/2022,[S1]50-51C,Arana C00-009,107.56,3.51,5.32
11/10/2022,[S1]50-51D,Arana C00-009,38.53,3.54,5.47
11/10/2022,[S2]83,Arana C00-009,"1,119.39",2.13,12.70
11/10/2022,[S2]88,Arana C00-009,"5,321.67",2.43,12.55
11/10/2022,[S2]90-92,Arana C00-009,464.52,6.83,5.21
12/10/2022,[Feath]11,R&D,531.61,5.29,5.81
12/10/2022,[Feath]15,Corindi Verdure C08-141,885.30,3.26,117.10
12/10/2022,[Feath]15,Kirra C99-042,"2,145.97",3.39,9.43
12/10/2022,[Feath]17,Kirra C99-042,80.87,5.79,0.75
12/10/2022,[Feath]18,Corindi Verdure C08-141,558.72,3.47,9.75
12/10/2022,[Feath]18,Kirra C99-042,"1,985.22",3.48,11.79
12/10/2022,[Feath]21,Corindi Verdure C08-141,110.82,3.87,8.19
12/10/2022,[Feath]21,Kirra C99-042,170.61,4.43,6.12
12/10/2022,[Feath]22,Snowchaser FL98-406,190.41,4.78,4.64
12/10/2022,[GIN]Top06A,VIP,790.43,2.64,12.33
12/10/2022,[GIN]Top08B,VIP,"1,038.52",2.19,12.98
12/10/2022,[GIN]Top12,Arana C00-009,"1,485.70",1.90,15.84
12/10/2022,[GIN]Valley05,Arana C00-009,"1,743.57",2.06,19.36
12/10/2022,[GIN]Valley11,Arana C00-009,"2,513.93",1.89,18.00
12/10/2022,[GR]09,Snowchaser FL98-406,272.90,6.08,8.89
12/10/2022,[GR]12,Snowchaser FL98-406,214.14,8.75,7.92
12/10/2022,[KD]15BB,Selections - H/B,"1,119.20",5.73,6.19
12/10/2022,[KD]26A,Kirra C99-042,252.05,13.22,2.48
12/10/2022,[KD]26D,Kirra C99-042,"1,450.19",3.52,6.64
12/10/2022,[KD]26E,Kirra C99-042,"3,134.15",3.94,8.34
12/10/2022,[Ponds]Hayes,Corindi Verdure C08-141,446.50,3.31,9.25
12/10/2022,[S1]11-12Ext,Snowchaser FL98-406,"1,852.68",4.27,7.32
12/10/2022,[S1]14,Arana C00-009,"2,064.68",2.80,12.18
12/10/2022,[S3]R,Arana C00-009,703.29,5.02,6.65
12/10/2022,[S3]U,Arana C00-009,918.39,4.52,6.56
12/10/2022,[S3]V,Arana C00-009,277.17,6.23,5.14
12/10/2022,[S3]X,Corindi Verdure C08-141,432.28,3.11,7.40
12/10/2022,[S3]X,Kirra C99-042,"1,193.60",3.28,12.74
13/10/2022,[Feath]10,R&D,388.92,4.92,6.12
13/10/2022,[Feath]11,R&D,660.36,5.74,5.53
13/10/2022,[Feath]12,R&D,421.82,4.68,6.20
13/10/2022,[GIN]Valley10,Akala C03-158,"1,404.32",2.52,13.29
13/10/2022,[GIN]Valley11,Arana C00-009,633.59,2.05,13.18
13/10/2022,[GIN]Valley12,Arana C00-009,"3,208.33",2.01,16.58
13/10/2022,[GIN]Valley13B,Arana C00-009,"1,507.70",1.88,18.85
13/10/2022,[KD]15BB,Selections - H/B,214.79,6.97,5.64
13/10/2022,[KD]26A,Kirra C99-042,517.31,6.77,4.47
13/10/2022,[KD]26D,Kirra C99-042,"3,581.10",3.87,6.43
13/10/2022,[Ponds]Hayes,FL05-185,"2,207.76",3.36,12.37
13/10/2022,[Ponds]Hilton,Corindi Verdure C08-141,"1,509.10",3.31,11.09
13/10/2022,[Ponds]Hilton,Kirra C99-042,"1,057.31",3.19,7.18
13/10/2022,[Ponds]Miller,Corindi Verdure C08-141,240.66,3.34,8.61
13/10/2022,[Ponds]Parker,Kirra C99-042,"1,020.92",3.30,8.11
13/10/2022,[S1]06A,Snowchaser FL98-406,937.17,5.16,6.62
13/10/2022,[S1]06B,Snowchaser FL98-406,883.15,4.84,9.70
13/10/2022,[S1]11-12Ext,Snowchaser FL98-406,642.88,4.58,6.93
13/10/2022,[S1]26,Snowchaser FL98-406,922.11,4.86,5.85
13/10/2022,[S1]26Bills,Kirra C99-042,757.50,3.62,16.89
13/10/2022,[S1]62,Arana C00-009,"1,089.79",3.07,10.77
13/10/2022,[S3]Mrow01-30,Arana C00-009,843.68,4.13,8.55
13/10/2022,[S3]Mrow31-87,Arana C00-009,"1,305.53",3.60,7.60
13/10/2022,[S3]R,Arana C00-009,276.04,5.33,3.98
13/10/2022,[S3]S,Arana C00-009,712.70,5.23,7.64
13/10/2022,[S3]X,Kirra C99-042,"1,606.49",3.70,9.02
14/10/2022,[Feath]10,R&D,"1,245.30",4.92,6.17
14/10/2022,[Feath]12,R&D,343.50,5.46,5.33
14/10/2022,[Feath]20,Corindi Verdure C08-141,158.85,4.32,5.09
14/10/2022,[Feath]20,Kirra C99-042,"2,464.23",3.69,9.61
14/10/2022,[GIN]Valley10,Akala C03-158,"6,288.75",2.50,15.14
14/10/2022,[GR]04,OPI Ridley 1111,696.22,4.37,7.87
14/10/2022,[GR]05,OPI Ridley 1111,538.40,4.51,7.13
14/10/2022,[GR]10,Snowchaser FL98-406,735.96,5.14,10.67
14/10/2022,[GR]11,Snowchaser FL98-406,"2,488.99",4.63,10.71
14/10/2022,[GR]12,Snowchaser FL98-406,"2,111.25",4.88,8.85
14/10/2022,[KD]26A,Kirra C99-042,544.75,6.86,4.72
14/10/2022,[Ponds]Miller,Corindi Verdure C08-141,"1,197.97",3.12,11.82
14/10/2022,[Ponds]Miller,FL05-185,924.97,3.22,11.37
14/10/2022,[Ponds]Parker,Corindi Verdure C08-141,940.05,3.19,10.46
14/10/2022,[Ponds]Parker,Kirra C99-042,292.39,3.44,6.86
14/10/2022,[S1]13Back,Snowchaser FL98-406,432.80,4.54,6.85
14/10/2022,[S1]13Front,Snowchaser FL98-406,271.68,3.92,6.51
14/10/2022,[S1]16-17,Snowchaser FL98-406,"1,683.21",5.96,6.94
14/10/2022,[S1]26,C04-177,135.17,5.05,6.69
14/10/2022,[S1]26,Snowchaser FL98-406,411.11,4.73,5.79
14/10/2022,[S1]26Bills,Kirra C99-042,"3,031.22",3.30,10.37
14/10/2022,[S3]Nrow01-54,Arana C00-009,594.23,3.98,8.76
